3,100,12,1,757163.0,78,0.11901617050170898,3547.0,30.0,30.0,18.0,11.0,7.0,4.0
3,100,12,2,769389.0,83,0.0857691764831543,3487.0,33.0,37.0,13.0,9.0,3.0,5.0
3,100,12,3,821621.0,74,0.09034013748168945,3398.0,31.0,27.0,16.0,14.0,8.0,4.0
3,100,12,4,832027.0,84,0.1192469596862793,3688.0,30.0,39.0,15.0,4.0,12.0,0.0
3,100,12,5,853778.0,74,0.10888504981994629,3649.0,25.0,29.0,20.0,12.0,10.0,4.0
3,100,12,6,742547.0,80,0.1137700080871582,3283.0,38.0,30.0,12.0,8.0,11.0,1.0
3,100,12,7,788106.0,79,0.09587287902832031,3468.0,34.0,32.0,13.0,7.0,12.0,2.0
3,100,12,8,779883.0,76,0.11296200752258301,3395.0,32.0,28.0,16.0,12.0,10.0,2.0
3,100,12,9,780230.0,82,0.0971689224243164,3540.0,31.0,37.0,14.0,9.0,6.0,3.0
3,100,12,10,765724.0,86,0.07851600646972656,3113.0,40.0,37.0,9.0,11.0,3.0,0.0
3,200,18,1,1551286.0,151,0.9247169494628906,14641.0,49.0,78.0,24.0,21.0,24.0,4.0
3,200,18,2,1478269.0,145,0.7311649322509766,13789.0,52.0,69.0,24.0,32.0,17.0,6.0
3,200,18,3,1486314.0,156,0.28110194206237793,12923.0,64.0,76.0,16.0,32.0,8.0,4.0
3,200,18,4,1504537.0,134,0.4920930862426758,13075.0,56.0,62.0,16.0,36.0,21.0,9.0
3,200,18,5,1574993.0,151,0.8887460231781006,13886.0,56.0,78.0,17.0,23.0,22.0,4.0
3,200,18,6,1463036.0,158,0.3016970157623291,13521.0,68.0,68.0,22.0,20.0,20.0,2.0
3,200,18,7,1517137.0,146,0.35164594650268555,13541.0,66.0,55.0,25.0,22.0,24.0,8.0
3,200,18,8,1462704.0,151,0.9387199878692627,14119.0,50.0,76.0,25.0,28.0,18.0,3.0
3,200,18,9,1577457.0,152,0.3462560176849365,13952.0,64.0,60.0,28.0,20.0,20.0,8.0
3,200,18,10,1507090.0,140,0.6041679382324219,13915.0,55.0,62.0,23.0,26.0,27.0,7.0
3,300,24,1,2221209.0,213,0.7375459671020508,30924.0,78.0,95.0,40.0,51.0,30.0,6.0
3,300,24,2,2218739.0,223,1.5039479732513428,30169.0,99.0,92.0,32.0,37.0,29.0,11.0
3,300,24,3,2302603.0,223,0.7743639945983887,30954.0,95.0,85.0,43.0,37.0,31.0,9.0
3,300,24,4,2202324.0,223,2.059161901473999,30753.0,95.0,93.0,35.0,35.0,32.0,10.0
3,300,24,5,2222713.0,218,0.915841817855835,31776.0,80.0,100.0,38.0,38.0,35.0,9.0
3,300,24,6,2286841.0,220,0.8053390979766846,29393.0,90.0,106.0,24.0,49.0,24.0,7.0
3,300,24,7,2294667.0,221,0.8429558277130127,29931.0,90.0,106.0,25.0,44.0,23.0,12.0
3,300,24,8,2180886.0,225,0.7836198806762695,29596.0,105.0,88.0,32.0,38.0,27.0,10.0
3,300,24,9,2187299.0,216,0.685478925704956,29777.0,96.0,90.0,30.0,41.0,36.0,7.0
3,300,24,10,2225143.0,230,1.9348900318145752,29626.0,108.0,90.0,32.0,32.0,34.0,4.0
3,400,30,1,2885516.0,286,4.658407926559448,54879.0,101.0,135.0,50.0,71.0,33.0,10.0
3,400,30,2,2976255.0,280,4.44914698600769,54719.0,113.0,121.0,46.0,55.0,56.0,9.0
3,400,30,3,3052545.0,280,1.3715219497680664,54943.0,104.0,133.0,43.0,66.0,38.0,16.0
3,400,30,4,2940712.0,284,1.6033551692962646,56583.0,101.0,132.0,51.0,56.0,50.0,10.0
3,400,30,5,2945226.0,294,3.228878974914551,54384.0,110.0,137.0,47.0,67.0,30.0,9.0
3,400,30,6,3020746.0,289,4.969777822494507,55666.0,111.0,133.0,45.0,53.0,43.0,15.0
3,400,30,7,3003296.0,292,1.409120798110962,55393.0,114.0,134.0,44.0,51.0,44.0,13.0
3,400,30,8,2973028.0,293,3.824971914291382,53178.0,116.0,140.0,37.0,63.0,37.0,7.0
3,400,30,9,2986725.0,301,4.5757200717926025,55032.0,126.0,126.0,49.0,49.0,33.0,17.0
3,400,30,10,2890214.0,296,4.06252908706665,54218.0,128.0,125.0,43.0,50.0,42.0,12.0
3,500,36,1,3710943.0,357,7.038680076599121,84985.0,141.0,167.0,49.0,73.0,56.0,14.0
3,500,36,2,3792400.0,371,6.616744041442871,85909.0,149.0,159.0,63.0,69.0,43.0,17.0
3,500,36,3,3682906.0,356,8.927026987075806,87143.0,134.0,164.0,58.0,75.0,43.0,26.0
3,500,36,4,3756942.0,367,7.546237945556641,83439.0,151.0,159.0,57.0,78.0,42.0,13.0
3,500,36,5,3682354.0,357,6.030084848403931,85075.0,143.0,154.0,60.0,78.0,52.0,13.0
3,500,36,6,3714051.0,377,2.6550230979919434,84837.0,150.0,175.0,52.0,67.0,49.0,7.0
3,500,36,7,3754100.0,367,3.2110469341278076,83831.0,158.0,155.0,54.0,69.0,49.0,15.0
3,500,36,8,3777445.0,348,10.908638954162598,89589.0,123.0,161.0,64.0,69.0,62.0,21.0
3,500,36,9,3803294.0,359,2.787233829498291,85257.0,134.0,178.0,47.0,75.0,58.0,8.0
3,500,36,10,3735140.0,350,3.3206160068511963,86316.0,130.0,158.0,62.0,81.0,55.0,14.0
3,600,42,1,4423414.0,440,12.64911699295044,122431.0,182.0,197.0,61.0,77.0,63.0,20.0
3,600,42,2,4463394.0,447,14.896111965179443,123519.0,185.0,193.0,69.0,75.0,56.0,22.0
3,600,42,3,4499241.0,423,16.632683038711548,125339.0,166.0,180.0,77.0,86.0,68.0,23.0
3,600,42,4,4384986.0,413,9.550137996673584,126450.0,144.0,189.0,80.0,101.0,67.0,19.0
3,600,42,5,4412160.0,437,15.114291191101074,123336.0,184.0,194.0,59.0,71.0,68.0,24.0
3,600,42,6,4555973.0,423,12.311102867126465,123726.0,162.0,192.0,69.0,94.0,66.0,17.0
3,600,42,7,4348197.0,462,3.8458240032196045,121751.0,197.0,198.0,67.0,70.0,55.0,13.0
3,600,42,8,4546906.0,431,20.061110973358154,124753.0,156.0,208.0,67.0,89.0,66.0,14.0
3,600,42,9,4517585.0,448,15.879853010177612,124788.0,177.0,199.0,72.0,74.0,59.0,19.0
3,600,42,10,4366795.0,440,15.935245990753174,123160.0,174.0,194.0,72.0,88.0,55.0,17.0
3,700,48,1,5281078.0,495,8.667340993881226,167345.0,198.0,214.0,83.0,105.0,78.0,22.0
3,700,48,2,5264514.0,509,24.672104120254517,167586.0,213.0,209.0,87.0,92.0,76.0,23.0
3,700,48,3,5143795.0,491,21.069557905197144,169338.0,198.0,196.0,97.0,104.0,82.0,23.0
3,700,48,4,5386956.0,492,21.158868074417114,169543.0,199.0,207.0,86.0,95.0,90.0,23.0
3,700,48,5,5234943.0,495,24.94911503791809,167439.0,207.0,213.0,75.0,96.0,83.0,26.0
3,700,48,6,5119294.0,512,14.646412134170532,164977.0,207.0,235.0,70.0,105.0,64.0,19.0
3,700,48,7,5251465.0,500,23.71376895904541,166642.0,191.0,225.0,84.0,114.0,74.0,12.0
3,700,48,8,5212467.0,506,22.442318201065063,164166.0,199.0,240.0,67.0,114.0,60.0,20.0
3,700,48,9,5186041.0,505,34.94793391227722,169672.0,195.0,227.0,83.0,97.0,80.0,18.0
