7,100,28,1,1547218.0,77,0.13718795776367188,4025.0,3.0,8.0,25.0,22.0,11.0,8.0,0.0,0.0,8.0,6.0,7.0,2.0,0.0,0.0
7,100,28,2,1647226.0,83,0.22548699378967285,3935.0,8.0,10.0,20.0,23.0,15.0,6.0,1.0,1.0,2.0,7.0,4.0,3.0,0.0,0.0
7,100,28,3,1529603.0,77,0.5493791103363037,3992.0,5.0,15.0,19.0,20.0,14.0,3.0,1.0,0.0,1.0,7.0,12.0,1.0,1.0,1.0
7,100,28,4,1579568.0,83,0.16460704803466797,4028.0,3.0,15.0,27.0,17.0,14.0,6.0,1.0,0.0,0.0,10.0,4.0,2.0,1.0,0.0
7,100,28,5,1535296.0,83,0.158797025680542,3720.0,8.0,15.0,17.0,25.0,14.0,4.0,0.0,3.0,6.0,4.0,2.0,2.0,0.0,0.0
7,100,28,6,1535559.0,80,0.16230320930480957,3872.0,4.0,14.0,22.0,22.0,10.0,8.0,0.0,3.0,4.0,6.0,6.0,0.0,1.0,0.0
7,100,28,7,1758400.0,76,0.1339409351348877,4006.0,3.0,11.0,22.0,24.0,12.0,4.0,0.0,1.0,5.0,7.0,7.0,4.0,0.0,0.0
7,100,28,8,1600683.0,84,0.5782129764556885,4078.0,4.0,11.0,25.0,24.0,16.0,4.0,0.0,1.0,5.0,1.0,6.0,2.0,1.0,0.0
7,100,28,9,1576209.0,75,0.6561460494995117,3949.0,1.0,16.0,17.0,18.0,13.0,9.0,1.0,4.0,3.0,9.0,5.0,2.0,2.0,0.0
7,100,28,10,1644611.0,80,0.1187129020690918,3813.0,6.0,14.0,19.0,21.0,12.0,7.0,1.0,3.0,3.0,7.0,5.0,1.0,1.0,0.0
7,200,42,1,3174242.0,145,0.6169359683990479,16243.0,4.0,24.0,34.0,48.0,26.0,7.0,2.0,3.0,10.0,20.0,13.0,4.0,5.0,0.0
7,200,42,2,3158517.0,152,3.238966941833496,15930.0,8.0,24.0,39.0,43.0,31.0,6.0,1.0,1.0,15.0,13.0,13.0,6.0,0.0,0.0
7,200,42,3,3213444.0,149,2.1425092220306396,15693.0,11.0,19.0,37.0,45.0,24.0,11.0,2.0,6.0,9.0,13.0,9.0,11.0,2.0,1.0
7,200,42,4,3060590.0,142,1.3364241123199463,16249.0,6.0,22.0,38.0,35.0,27.0,12.0,2.0,1.0,11.0,19.0,17.0,8.0,2.0,0.0
7,200,42,5,3274739.0,149,2.0575320720672607,16401.0,3.0,21.0,32.0,54.0,27.0,10.0,2.0,3.0,13.0,18.0,9.0,7.0,1.0,0.0
7,200,42,6,3125920.0,156,2.0747859477996826,15468.0,10.0,31.0,39.0,42.0,25.0,8.0,1.0,6.0,2.0,16.0,7.0,9.0,4.0,0.0
7,200,42,7,3269784.0,148,1.2582321166992188,16081.0,7.0,17.0,43.0,41.0,32.0,6.0,2.0,3.0,11.0,21.0,10.0,6.0,1.0,0.0
7,200,42,8,3060543.0,147,2.4492239952087402,16125.0,5.0,17.0,46.0,48.0,19.0,12.0,0.0,3.0,13.0,15.0,10.0,9.0,2.0,1.0
7,200,42,9,3159486.0,148,2.665325880050659,15883.0,8.0,26.0,33.0,42.0,30.0,8.0,1.0,3.0,7.0,19.0,15.0,3.0,5.0,0.0
7,200,42,10,3304433.0,141,0.7025759220123291,16189.0,6.0,14.0,31.0,52.0,32.0,5.0,1.0,4.0,14.0,16.0,12.0,11.0,1.0,1.0
7,300,56,1,4689204.0,228,9.44536304473877,35953.0,13.0,39.0,53.0,72.0,37.0,10.0,4.0,1.0,17.0,24.0,16.0,11.0,2.0,1.0
7,300,56,2,4708246.0,228,16.399801015853882,35640.0,13.0,38.0,65.0,55.0,39.0,12.0,6.0,2.0,16.0,24.0,17.0,10.0,2.0,1.0
7,300,56,3,4794068.0,222,8.791949033737183,35764.0,9.0,28.0,66.0,64.0,35.0,17.0,3.0,7.0,19.0,31.0,14.0,7.0,0.0,0.0
7,300,56,4,4703134.0,222,9.072411060333252,36413.0,10.0,31.0,58.0,61.0,45.0,17.0,0.0,4.0,12.0,32.0,21.0,7.0,2.0,0.0
7,300,56,5,4373137.0,231,6.457791090011597,35727.0,15.0,40.0,61.0,60.0,40.0,12.0,3.0,2.0,14.0,21.0,18.0,9.0,4.0,1.0
7,300,56,6,4533181.0,224,13.636646032333374,35871.0,10.0,39.0,64.0,57.0,36.0,16.0,2.0,6.0,15.0,19.0,15.0,15.0,4.0,2.0
7,300,56,7,4459498.0,227,13.634505033493042,36472.0,9.0,36.0,64.0,54.0,47.0,16.0,1.0,3.0,15.0,27.0,15.0,9.0,2.0,2.0
7,300,56,8,4788708.0,228,6.841679096221924,35239.0,18.0,29.0,60.0,64.0,46.0,9.0,2.0,4.0,17.0,19.0,22.0,9.0,1.0,0.0
7,300,56,9,4662509.0,239,7.205436944961548,34836.0,18.0,40.0,63.0,69.0,33.0,13.0,3.0,4.0,14.0,19.0,18.0,5.0,1.0,0.0
7,300,56,10,4598091.0,225,7.757417917251587,36059.0,8.0,38.0,59.0,64.0,38.0,17.0,1.0,7.0,12.0,26.0,13.0,13.0,4.0,0.0
7,400,70,1,6294997.0,295,19.609704971313477,64077.0,12.0,40.0,76.0,92.0,56.0,17.0,2.0,9.0,27.0,27.0,27.0,10.0,4.0,1.0
7,400,70,2,6276387.0,301,10.960097074508667,63845.0,15.0,44.0,79.0,69.0,71.0,19.0,4.0,9.0,14.0,39.0,22.0,13.0,2.0,0.0
7,400,70,3,5977655.0,306,9.606385946273804,64417.0,18.0,41.0,81.0,96.0,48.0,21.0,1.0,5.0,20.0,27.0,24.0,14.0,4.0,0.0
7,400,70,4,6267630.0,301,50.64498281478882,63192.0,10.0,44.0,86.0,92.0,48.0,16.0,5.0,16.0,20.0,26.0,28.0,6.0,3.0,0.0
7,400,70,5,6271866.0,301,22.197276830673218,64064.0,15.0,50.0,66.0,98.0,58.0,10.0,4.0,4.0,23.0,32.0,30.0,9.0,1.0,0.0
7,400,70,6,6233596.0,291,51.1869010925293,64559.0,10.0,47.0,89.0,77.0,46.0,18.0,4.0,6.0,18.0,32.0,27.0,16.0,9.0,1.0
7,400,70,7,6355782.0,309,11.913198947906494,62612.0,19.0,58.0,75.0,84.0,60.0,8.0,5.0,6.0,20.0,29.0,22.0,8.0,6.0,0.0
7,400,70,8,6510279.0,310,31.317996978759766,64803.0,16.0,42.0,85.0,85.0,58.0,21.0,3.0,4.0,19.0,24.0,24.0,12.0,7.0,0.0
7,400,70,9,6203148.0,318,15.002079963684082,65139.0,14.0,36.0,106.0,91.0,52.0,14.0,5.0,5.0,14.0,32.0,16.0,10.0,4.0,1.0
7,400,70,10,6256283.0,298,14.29083800315857,65136.0,5.0,51.0,77.0,90.0,56.0,17.0,2.0,8.0,20.0,30.0,28.0,9.0,7.0,0.0
7,500,84,1,8111293.0,374,68.0202808380127,100158.0,20.0,43.0,102.0,109.0,71.0,26.0,3.0,10.0,25.0,44.0,28.0,15.0,4.0,0.0
7,500,84,2,7941534.0,377,117.11072897911072,100979.0,18.0,55.0,106.0,103.0,70.0,21.0,4.0,5.0,29.0,27.0,37.0,23.0,2.0,0.0
7,500,84,3,7913903.0,374,106.1112802028656,99521.0,18.0,56.0,100.0,110.0,56.0,31.0,3.0,9.0,29.0,36.0,31.0,18.0,2.0,1.0
7,500,84,4,8123233.0,364,77.30657505989075,100671.0,15.0,55.0,90.0,109.0,63.0,26.0,6.0,9.0,26.0,43.0,36.0,16.0,5.0,1.0
7,500,84,5,7970473.0,373,33.396077156066895,100264.0,20.0,55.0,86.0,106.0,82.0,19.0,5.0,8.0,23.0,42.0,41.0,10.0,3.0,0.0
7,500,84,6,7934111.0,383,79.09759593009949,99508.0,21.0,66.0,94.0,111.0,64.0,22.0,5.0,9.0,23.0,31.0,26.0,21.0,7.0,0.0
7,500,84,7,7586967.0,384,79.26791095733643,98503.0,22.0,59.0,102.0,118.0,63.0,18.0,2.0,12.0,25.0,32.0,33.0,10.0,4.0,0.0
7,500,84,8,8056210.0,373,33.16669702529907,99685.0,22.0,57.0,86.0,120.0,69.0,18.0,1.0,5.0,28.0,47.0,26.0,14.0,6.0,1.0
7,500,84,9,7708115.0,389,36.60267996788025,101317.0,20.0,55.0,98.0,125.0,63.0,26.0,2.0,7.0,19.0,32.0,37.0,12.0,4.0,0.0
7,500,84,10,8160843.0,385,44.60206604003906,100523.0,16.0,51.0,121.0,100.0,62.0,29.0,6.0,9.0,27.0,31.0,30.0,15.0,3.0,0.0
7,600,98,1,9558794.0,454,71.73839998245239,142097.0,30.0,65.0,110.0,123.0,83.0,39.0,4.0,15.0,35.0,41.0,37.0,14.0,4.0,0.0
7,600,98,2,9386662.0,476,53.56181502342224,142588.0,23.0,65.0,157.0,128.0,85.0,17.0,1.0,12.0,30.0,41.0,23.0,16.0,2.0,0.0
7,600,98,3,9404332.0,457,118.59696388244629,146547.0,14.0,67.0,129.0,153.0,68.0,25.0,1.0,10.0,23.0,42.0,46.0,16.0,6.0,0.0
7,600,98,4,9585103.0,459,260.8426179885864,143836.0,25.0,70.0,122.0,123.0,82.0,33.0,4.0,12.0,22.0,46.0,37.0,20.0,4.0,0.0
7,600,98,5,9457119.0,453,65.54041481018066,141316.0,29.0,73.0,117.0,128.0,80.0,24.0,2.0,10.0,32.0,42.0,37.0,18.0,7.0,1.0
7,600,98,6,9347740.0,461,143.05406522750854,144584.0,22.0,64.0,127.0,138.0,80.0,24.0,6.0,12.0,28.0,39.0,39.0,16.0,5.0,0.0
7,600,98,7,9497108.0,464,69.88895416259766,145310.0,18.0,79.0,112.0,128.0,90.0,30.0,7.0,10.0,29.0,40.0,30.0,16.0,11.0,0.0
7,600,98,8,9371880.0,441,163.40022587776184,142728.0,25.0,61.0,132.0,116.0,68.0,38.0,1.0,11.0,35.0,47.0,42.0,18.0,4.0,2.0
7,600,98,9,9611341.0,458,82.17281293869019,143938.0,26.0,64.0,117.0,147.0,72.0,28.0,4.0,11.0,25.0,41.0,36.0,21.0,7.0,1.0
7,600,98,10,9442037.0,457,304.48534202575684,143040.0,20.0,67.0,131.0,127.0,85.0,24.0,3.0,17.0,27.0,35.0,32.0,25.0,6.0,1.0
7,700,112,1,11245136.0,532,169.3755669593811,196619.0,26.0,65.0,154.0,148.0,94.0,40.0,5.0,17.0,30.0,42.0,55.0,18.0,6.0,0.0
7,700,112,2,11322251.0,519,429.685595035553,198935.0,18.0,72.0,152.0,153.0,81.0,37.0,6.0,11.0,32.0,54.0,52.0,25.0,6.0,1.0
7,700,112,3,11215736.0,545,102.93885493278503,196030.0,30.0,75.0,139.0,153.0,119.0,28.0,1.0,12.0,36.0,40.0,43.0,19.0,5.0,0.0
7,700,112,4,11150970.0,532,548.6047630310059,196662.0,21.0,89.0,145.0,154.0,88.0,33.0,2.0,11.0,31.0,52.0,45.0,24.0,4.0,1.0
7,700,112,5,11043645.0,514,281.9384231567383,193323.0,22.0,79.0,138.0,148.0,82.0,37.0,8.0,18.0,44.0,62.0,38.0,19.0,4.0,1.0
7,700,112,6,11002060.0,539,186.06273102760315,194180.0,33.0,83.0,150.0,155.0,83.0,33.0,2.0,8.0,35.0,58.0,37.0,17.0,5.0,1.0
7,700,112,7,11380072.0,532,186.23364686965942,197890.0,21.0,92.0,137.0,132.0,115.0,32.0,3.0,9.0,30.0,53.0,48.0,23.0,5.0,0.0
7,700,112,8,11227064.0,543,202.94950485229492,191899.0,33.0,93.0,151.0,128.0,92.0,43.0,3.0,10.0,43.0,47.0,36.0,17.0,4.0,0.0
7,700,112,9,11201849.0,542,763.956062078476,195570.0,33.0,79.0,147.0,151.0,101.0,27.0,4.0,9.0,30.0,47.0,44.0,21.0,7.0,0.0
7,700,112,10,11114058.0,530,196.31490111351013,196225.0,21.0,86.0,146.0,129.0,108.0,39.0,1.0,14.0,32.0,56.0,45.0,16.0,6.0,1.0
7,800,126,1,12615678.0,618,221.4233419895172,256772.0,24.0,92.0,183.0,169.0,109.0,36.0,5.0,13.0,47.0,45.0,44.0,24.0,6.0,3.0
7,800,126,2,12606739.0,625,158.29314708709717,255306.0,28.0,94.0,187.0,173.0,109.0,30.0,4.0,16.0,35.0,53.0,44.0,20.0,7.0,0.0
7,800,126,3,13073484.0,590,197.99273300170898,256628.0,26.0,94.0,133.0,172.0,122.0,39.0,4.0,18.0,37.0,62.0,65.0,20.0,8.0,0.0
7,800,126,4,12672262.0,617,240.20221781730652,253265.0,37.0,97.0,158.0,168.0,112.0,38.0,7.0,18.0,32.0,58.0,49.0,22.0,4.0,0.0
7,800,126,5,12756754.0,626,133.44417810440063,256463.0,36.0,84.0,160.0,186.0,113.0,43.0,4.0,14.0,41.0,42.0,48.0,23.0,6.0,0.0
7,800,126,6,12839949.0,624,508.75287413597107,253808.0,33.0,108.0,167.0,166.0,103.0,43.0,4.0,10.0,38.0,56.0,47.0,22.0,3.0,0.0
7,800,126,7,12594365.0,613,682.0570418834686,257006.0,34.0,84.0,171.0,168.0,106.0,40.0,10.0,11.0,36.0,57.0,55.0,21.0,6.0,1.0
