6,100,24,1,1481745.0,75,0.13853192329406738,3985.0,6.0,8.0,24.0,26.0,8.0,3.0,2.0,8.0,12.0,2.0,1.0,0.0
6,100,24,2,1321329.0,75,0.6568748950958252,3794.0,11.0,14.0,21.0,24.0,4.0,1.0,0.0,6.0,8.0,6.0,5.0,0.0
6,100,24,3,1371339.0,76,0.6391310691833496,3905.0,3.0,20.0,15.0,20.0,16.0,2.0,6.0,4.0,5.0,8.0,1.0,0.0
6,100,24,4,1402163.0,82,0.12915611267089844,3661.0,8.0,22.0,26.0,16.0,8.0,2.0,3.0,6.0,4.0,3.0,2.0,0.0
6,100,24,5,1384382.0,79,0.39806103706359863,3990.0,3.0,19.0,33.0,16.0,4.0,4.0,1.0,7.0,4.0,7.0,2.0,0.0
6,100,24,6,1485554.0,81,0.11655712127685547,3768.0,8.0,20.0,22.0,21.0,9.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0
6,100,24,7,1330386.0,76,0.14193487167358398,3780.0,6.0,17.0,23.0,22.0,8.0,0.0,4.0,6.0,11.0,2.0,1.0,0.0
6,100,24,8,1440754.0,82,0.1308298110961914,3778.0,8.0,16.0,31.0,20.0,5.0,2.0,3.0,5.0,8.0,1.0,1.0,0.0
6,100,24,9,1416347.0,78,0.12424492835998535,3664.0,6.0,16.0,30.0,18.0,6.0,2.0,7.0,4.0,7.0,3.0,1.0,0.0
6,100,24,10,1404787.0,78,0.39079713821411133,3857.0,8.0,21.0,21.0,20.0,8.0,0.0,0.0,5.0,7.0,9.0,1.0,0.0
6,200,36,1,2688860.0,154,0.595862865447998,14841.0,17.0,46.0,43.0,31.0,12.0,5.0,5.0,7.0,21.0,12.0,1.0,0.0
6,200,36,2,2633346.0,149,1.5008859634399414,15349.0,14.0,33.0,53.0,31.0,14.0,4.0,5.0,12.0,24.0,9.0,1.0,0.0
6,200,36,3,2740709.0,149,0.3814258575439453,14686.0,19.0,32.0,48.0,35.0,8.0,7.0,9.0,14.0,17.0,8.0,2.0,1.0
6,200,36,4,2899435.0,153,2.1365771293640137,15220.0,13.0,32.0,50.0,36.0,18.0,4.0,10.0,14.0,8.0,8.0,7.0,0.0
6,200,36,5,2790560.0,154,1.3073170185089111,15431.0,13.0,36.0,52.0,34.0,12.0,7.0,4.0,13.0,16.0,8.0,5.0,0.0
6,200,36,6,2644437.0,156,1.635875940322876,15156.0,13.0,34.0,50.0,43.0,14.0,2.0,9.0,12.0,14.0,7.0,2.0,0.0
6,200,36,7,2786487.0,155,0.3628270626068115,15293.0,10.0,46.0,43.0,34.0,19.0,3.0,7.0,10.0,17.0,9.0,2.0,0.0
6,200,36,8,2594676.0,146,2.6833300590515137,15571.0,7.0,36.0,54.0,37.0,12.0,0.0,7.0,16.0,8.0,16.0,5.0,2.0
6,200,36,9,2786169.0,153,0.46914005279541016,15410.0,16.0,31.0,53.0,39.0,11.0,3.0,4.0,7.0,20.0,10.0,5.0,1.0
6,200,36,10,2671894.0,157,1.1914329528808594,15230.0,17.0,33.0,53.0,33.0,16.0,5.0,5.0,12.0,16.0,8.0,2.0,0.0
6,300,48,1,4189101.0,225,7.460323095321655,35954.0,15.0,45.0,73.0,67.0,21.0,4.0,6.0,21.0,25.0,13.0,9.0,1.0
6,300,48,2,4079421.0,221,10.790652990341187,35199.0,14.0,52.0,69.0,58.0,23.0,5.0,8.0,23.0,24.0,15.0,8.0,1.0
6,300,48,3,4080793.0,227,1.553617000579834,34861.0,16.0,54.0,72.0,48.0,34.0,3.0,12.0,20.0,19.0,12.0,8.0,2.0
6,300,48,4,4025021.0,227,6.305852174758911,35320.0,23.0,45.0,77.0,54.0,26.0,2.0,5.0,17.0,29.0,11.0,9.0,2.0
6,300,48,5,4205544.0,226,7.431449890136719,36060.0,13.0,46.0,81.0,56.0,22.0,8.0,6.0,17.0,23.0,21.0,7.0,0.0
6,300,48,6,4184473.0,215,2.954162836074829,35466.0,17.0,44.0,66.0,63.0,21.0,4.0,5.0,26.0,31.0,17.0,6.0,0.0
6,300,48,7,4166512.0,227,6.837607145309448,35047.0,19.0,55.0,62.0,56.0,25.0,10.0,7.0,17.0,30.0,14.0,3.0,2.0
6,300,48,8,4061816.0,231,4.935588121414185,34908.0,19.0,50.0,82.0,63.0,15.0,2.0,5.0,23.0,19.0,20.0,2.0,0.0
6,300,48,9,4036353.0,245,4.888311862945557,33867.0,27.0,54.0,77.0,62.0,18.0,7.0,8.0,17.0,16.0,11.0,3.0,0.0
