4,100,16,1,894564.0,78,0.09557509422302246,3431.0,23.0,26.0,22.0,7.0,9.0,8.0,5.0,0.0
4,100,16,2,1023285.0,76,0.29936790466308594,3529.0,22.0,23.0,25.0,6.0,5.0,13.0,5.0,1.0
4,100,16,3,1033600.0,79,0.2458209991455078,3823.0,15.0,29.0,27.0,8.0,3.0,10.0,7.0,1.0
4,100,16,4,1011617.0,84,0.2403419017791748,3472.0,21.0,34.0,22.0,7.0,7.0,7.0,1.0,1.0
4,100,16,5,912463.0,80,0.3946959972381592,3400.0,26.0,24.0,23.0,7.0,6.0,12.0,2.0,0.0
4,100,16,6,985740.0,77,0.11647796630859375,3656.0,14.0,30.0,26.0,7.0,7.0,12.0,4.0,0.0
4,100,16,7,997831.0,82,0.1941850185394287,3482.0,20.0,40.0,16.0,6.0,3.0,10.0,5.0,0.0
4,100,16,8,1049597.0,79,0.22555994987487793,3614.0,15.0,35.0,21.0,8.0,7.0,11.0,2.0,1.0
4,100,16,9,956380.0,75,0.12636184692382812,3345.0,19.0,23.0,29.0,4.0,14.0,7.0,4.0,0.0
4,100,16,10,971156.0,81,0.4310109615325928,3573.0,18.0,37.0,20.0,6.0,4.0,10.0,5.0,0.0
4,200,24,1,1804524.0,159,3.3480780124664307,13941.0,39.0,68.0,41.0,11.0,15.0,16.0,7.0,3.0
4,200,24,2,1952938.0,148,0.3736569881439209,13939.0,37.0,51.0,48.0,12.0,20.0,25.0,6.0,1.0
4,200,24,3,1856608.0,157,0.5063002109527588,13999.0,45.0,61.0,38.0,13.0,10.0,20.0,13.0,0.0
4,200,24,4,1906413.0,145,0.4648740291595459,13583.0,36.0,62.0,38.0,9.0,19.0,26.0,9.0,1.0
4,200,24,5,1854708.0,158,0.3504960536956787,13643.0,49.0,57.0,43.0,9.0,11.0,19.0,11.0,1.0
4,200,24,6,1903396.0,145,0.3902120590209961,13886.0,35.0,51.0,45.0,14.0,23.0,22.0,8.0,2.0
4,200,24,7,1788860.0,147,0.9059090614318848,13966.0,31.0,73.0,32.0,11.0,21.0,17.0,15.0,0.0
4,200,24,8,1908217.0,149,0.36769914627075195,13916.0,34.0,72.0,26.0,17.0,18.0,18.0,11.0,4.0
4,200,24,9,1901018.0,159,3.424208879470825,14083.0,35.0,69.0,44.0,11.0,16.0,16.0,9.0,0.0
4,200,24,10,1904371.0,152,0.625128984451294,13891.0,41.0,53.0,44.0,14.0,17.0,22.0,8.0,1.0
4,300,32,1,2885609.0,232,2.5853400230407715,30884.0,68.0,81.0,66.0,17.0,25.0,26.0,15.0,2.0
4,300,32,2,2762251.0,236,0.972149133682251,30725.0,66.0,90.0,65.0,15.0,24.0,24.0,16.0,0.0
4,300,32,3,2819823.0,211,1.0831668376922607,32797.0,39.0,81.0,72.0,19.0,34.0,31.0,22.0,2.0
4,300,32,4,2826971.0,232,3.271566152572632,31471.0,58.0,95.0,60.0,19.0,25.0,23.0,18.0,2.0
4,300,32,5,2853479.0,226,1.1186649799346924,32425.0,47.0,94.0,74.0,11.0,21.0,39.0,12.0,2.0
4,300,32,6,2798174.0,225,0.9989151954650879,31266.0,56.0,99.0,50.0,20.0,30.0,24.0,18.0,3.0
4,300,32,7,2820357.0,226,2.1379971504211426,31531.0,60.0,84.0,66.0,16.0,22.0,34.0,15.0,3.0
4,300,32,8,2947738.0,218,4.683943033218384,31624.0,58.0,64.0,74.0,22.0,31.0,31.0,17.0,3.0
4,300,32,9,2723516.0,222,2.263936996459961,31520.0,59.0,88.0,58.0,17.0,23.0,30.0,21.0,4.0
4,300,32,10,2791379.0,227,3.7427098751068115,31918.0,53.0,94.0,65.0,15.0,23.0,36.0,14.0,0.0
4,400,40,1,3767948.0,281,7.389195203781128,56602.0,61.0,126.0,71.0,23.0,34.0,55.0,25.0,5.0
4,400,40,2,3702671.0,286,10.941792011260986,55832.0,70.0,110.0,89.0,17.0,37.0,50.0,23.0,4.0
4,400,40,3,3755260.0,295,3.9545350074768066,56813.0,64.0,121.0,82.0,28.0,41.0,39.0,24.0,1.0
