5,100,20,1,1210253.0,80,0.07745718955993652,3628.0,14.0,23.0,28.0,12.0,3.0,2.0,11.0,6.0,1.0,0.0
5,100,20,2,1134320.0,87,0.30381083488464355,3646.0,16.0,26.0,31.0,10.0,4.0,1.0,6.0,3.0,3.0,0.0
5,100,20,3,1221956.0,89,0.14315485954284668,3780.0,13.0,26.0,33.0,17.0,0.0,1.0,5.0,3.0,2.0,0.0
5,100,20,4,1269656.0,78,0.1289529800415039,3753.0,10.0,26.0,20.0,17.0,5.0,5.0,6.0,8.0,2.0,1.0
5,100,20,5,1287566.0,78,0.12956500053405762,3685.0,10.0,26.0,23.0,13.0,6.0,6.0,6.0,6.0,4.0,0.0
5,100,20,6,1230376.0,74,0.10191106796264648,3613.0,12.0,22.0,21.0,12.0,7.0,7.0,9.0,6.0,2.0,2.0
5,100,20,7,1185930.0,81,0.08955693244934082,3501.0,13.0,30.0,22.0,14.0,2.0,5.0,7.0,6.0,1.0,0.0
5,100,20,8,1211580.0,80,0.10733199119567871,3598.0,12.0,25.0,26.0,14.0,3.0,5.0,7.0,8.0,0.0,0.0
5,100,20,9,1255636.0,82,0.1095571517944336,3717.0,11.0,22.0,29.0,19.0,1.0,6.0,6.0,4.0,0.0,2.0
5,100,20,10,1222228.0,86,0.11039900779724121,3629.0,17.0,22.0,31.0,11.0,5.0,2.0,9.0,3.0,0.0,0.0
5,200,30,1,2194605.0,145,0.49396395683288574,14947.0,19.0,45.0,48.0,29.0,4.0,9.0,21.0,18.0,7.0,0.0
5,200,30,2,2229048.0,154,2.668217182159424,14919.0,19.0,57.0,48.0,28.0,2.0,7.0,16.0,16.0,5.0,2.0
5,200,30,3,2206151.0,153,0.4687669277191162,14636.0,21.0,49.0,53.0,25.0,5.0,14.0,15.0,10.0,7.0,1.0
5,200,30,4,2240415.0,153,0.40273404121398926,14475.0,25.0,51.0,45.0,29.0,3.0,7.0,23.0,10.0,7.0,0.0
5,200,30,5,2328393.0,153,0.3300471305847168,14866.0,30.0,38.0,49.0,25.0,11.0,5.0,20.0,14.0,6.0,2.0
5,200,30,6,2340893.0,156,1.399799108505249,14435.0,23.0,57.0,42.0,32.0,2.0,9.0,16.0,15.0,4.0,0.0
5,200,30,7,2315504.0,156,0.5007491111755371,14162.0,30.0,48.0,40.0,32.0,6.0,13.0,12.0,9.0,9.0,1.0
5,200,30,8,2313032.0,146,1.6352269649505615,14660.0,18.0,48.0,50.0,28.0,2.0,13.0,17.0,17.0,6.0,1.0
5,200,30,9,2247044.0,160,2.016011953353882,14777.0,27.0,43.0,63.0,23.0,4.0,6.0,17.0,12.0,4.0,1.0
5,200,30,10,2189689.0,157,1.0422110557556152,14465.0,28.0,51.0,44.0,30.0,4.0,6.0,21.0,8.0,6.0,2.0
5,300,40,1,3456409.0,229,3.4584150314331055,32575.0,40.0,68.0,73.0,40.0,8.0,17.0,21.0,19.0,12.0,2.0
5,300,40,2,3543232.0,229,8.93690800666809,33642.0,27.0,74.0,80.0,36.0,12.0,17.0,23.0,17.0,12.0,2.0
5,300,40,3,3321095.0,233,2.347775936126709,32626.0,29.0,91.0,75.0,27.0,11.0,18.0,23.0,14.0,11.0,1.0
5,300,40,4,3411122.0,227,1.2351739406585693,32779.0,36.0,66.0,77.0,37.0,11.0,22.0,19.0,21.0,8.0,3.0
5,300,40,5,3411919.0,236,0.9511129856109619,32776.0,36.0,72.0,80.0,40.0,8.0,17.0,24.0,13.0,10.0,0.0
5,300,40,6,3426116.0,218,5.812983989715576,32722.0,34.0,60.0,78.0,40.0,6.0,20.0,28.0,24.0,9.0,1.0
5,300,40,7,3384341.0,219,3.773427963256836,34067.0,26.0,69.0,66.0,46.0,12.0,17.0,27.0,22.0,11.0,4.0
5,300,40,8,3472864.0,220,2.5569090843200684,33607.0,31.0,54.0,73.0,48.0,14.0,21.0,29.0,23.0,4.0,3.0
5,300,40,9,3309854.0,228,2.2948620319366455,32557.0,38.0,68.0,81.0,36.0,5.0,13.0,35.0,15.0,7.0,2.0
5,300,40,10,3494240.0,226,2.4921650886535645,34269.0,28.0,64.0,75.0,55.0,4.0,13.0,29.0,20.0,12.0,0.0
5,400,50,1,4604738.0,308,6.804680109024048,60311.0,45.0,84.0,113.0,52.0,14.0,16.0,35.0,31.0,10.0,0.0
5,400,50,2,4635618.0,286,10.898017168045044,61416.0,33.0,85.0,103.0,53.0,12.0,14.0,48.0,35.0,15.0,2.0
5,400,50,3,4615113.0,315,5.6924920082092285,58534.0,47.0,93.0,116.0,51.0,8.0,23.0,30.0,18.0,12.0,2.0
5,400,50,4,4602934.0,294,9.871839046478271,59363.0,39.0,96.0,100.0,48.0,11.0,21.0,34.0,35.0,12.0,4.0
5,400,50,5,4657913.0,298,2.2357800006866455,59807.0,35.0,102.0,85.0,67.0,9.0,25.0,32.0,35.0,8.0,2.0
5,400,50,6,4667544.0,292,6.48626184463501,59719.0,40.0,83.0,101.0,59.0,9.0,20.0,42.0,31.0,15.0,0.0
5,400,50,7,4639978.0,306,1.7721199989318848,57396.0,56.0,91.0,100.0,52.0,7.0,22.0,26.0,32.0,13.0,1.0
5,400,50,8,4700455.0,302,13.395312070846558,60008.0,38.0,87.0,108.0,54.0,15.0,22.0,35.0,31.0,9.0,1.0
5,400,50,9,4635439.0,305,15.854736089706421,58179.0,47.0,94.0,103.0,51.0,10.0,24.0,32.0,27.0,12.0,0.0
5,400,50,10,4627488.0,286,17.425815105438232,61011.0,37.0,78.0,100.0,60.0,11.0,18.0,40.0,39.0,13.0,4.0
5,500,60,1,5716849.0,379,10.98031997680664,90647.0,56.0,121.0,115.0,78.0,9.0,34.0,34.0,37.0,15.0,1.0
5,500,60,2,5920021.0,366,31.808350086212158,93437.0,52.0,104.0,118.0,73.0,19.0,27.0,47.0,38.0,19.0,3.0
5,500,60,3,5895397.0,373,31.280771017074585,93533.0,50.0,113.0,118.0,71.0,21.0,24.0,47.0,43.0,11.0,2.0
5,500,60,4,5954084.0,370,13.280380964279175,92644.0,52.0,116.0,112.0,77.0,13.0,29.0,44.0,39.0,16.0,2.0
5,500,60,5,5796463.0,378,16.61204504966736,91326.0,56.0,112.0,128.0,73.0,9.0,31.0,44.0,33.0,12.0,2.0
5,500,60,6,5877591.0,387,20.90600895881653,93041.0,59.0,114.0,129.0,70.0,15.0,19.0,47.0,34.0,11.0,2.0
5,500,60,7,5913546.0,384,13.906802892684937,90763.0,56.0,116.0,139.0,58.0,15.0,31.0,46.0,25.0,12.0,2.0
5,500,60,8,5561711.0,376,26.813817024230957,93267.0,52.0,129.0,130.0,53.0,12.0,17.0,42.0,37.0,23.0,5.0
5,500,60,9,5743301.0,385,29.31694793701172,90612.0,73.0,108.0,118.0,74.0,12.0,25.0,38.0,33.0,15.0,4.0
5,500,60,10,5779362.0,370,17.925468921661377,92246.0,60.0,108.0,115.0,73.0,14.0,25.0,45.0,42.0,14.0,4.0
5,600,70,1,6816967.0,454,23.9803409576416,129628.0,68.0,149.0,146.0,77.0,14.0,42.0,49.0,31.0,20.0,4.0
5,600,70,2,6959007.0,454,36.814002990722656,135034.0,66.0,135.0,153.0,84.0,16.0,26.0,48.0,46.0,23.0,3.0
5,600,70,3,6962580.0,465,114.96024012565613,133177.0,65.0,146.0,146.0,85.0,23.0,31.0,52.0,40.0,8.0,4.0
5,600,70,4,7238678.0,454,71.26338386535645,136594.0,57.0,135.0,148.0,96.0,18.0,26.0,54.0,48.0,18.0,0.0
5,600,70,5,7013399.0,456,36.61082887649536,132662.0,63.0,138.0,155.0,84.0,16.0,38.0,47.0,40.0,17.0,2.0
5,600,70,6,7044902.0,459,37.29678702354431,129949.0,80.0,128.0,147.0,96.0,8.0,36.0,48.0,39.0,16.0,2.0
5,600,70,7,6993143.0,462,75.97685599327087,133946.0,78.0,125.0,157.0,79.0,23.0,24.0,47.0,49.0,14.0,4.0
