5,100,20,1,1210253.0,80,0.11131000518798828,3628.0,14.0,23.0,28.0,12.0,3.0,2.0,11.0,6.0,1.0,0.0
5,100,20,2,1134320.0,87,0.21518707275390625,3646.0,16.0,26.0,31.0,10.0,4.0,1.0,6.0,3.0,3.0,0.0
5,100,20,3,1221956.0,89,0.13874602317810059,3780.0,13.0,26.0,33.0,17.0,0.0,1.0,5.0,3.0,2.0,0.0
5,100,20,4,1269656.0,78,0.16428709030151367,3753.0,10.0,26.0,20.0,17.0,5.0,5.0,6.0,8.0,2.0,1.0
5,100,20,5,1287566.0,78,0.13910508155822754,3685.0,10.0,26.0,23.0,13.0,6.0,6.0,6.0,6.0,4.0,0.0
5,100,20,6,1230376.0,74,0.18413996696472168,3613.0,12.0,22.0,21.0,12.0,7.0,7.0,9.0,6.0,2.0,2.0
5,100,20,7,1185930.0,81,0.234375,3501.0,13.0,30.0,22.0,14.0,2.0,5.0,7.0,6.0,1.0,0.0
5,100,20,8,1211580.0,80,0.16538310050964355,3598.0,12.0,25.0,26.0,14.0,3.0,5.0,7.0,8.0,0.0,0.0
5,100,20,9,1255636.0,82,0.17162203788757324,3717.0,11.0,22.0,29.0,19.0,1.0,6.0,6.0,4.0,0.0,2.0
5,100,20,10,1222228.0,86,0.25249814987182617,3629.0,17.0,22.0,31.0,11.0,5.0,2.0,9.0,3.0,0.0,0.0
5,200,30,1,2194605.0,145,0.5466389656066895,14947.0,19.0,45.0,48.0,29.0,4.0,9.0,21.0,18.0,7.0,0.0
5,200,30,2,2229114.0,152,1.356220006942749,14919.0,19.0,56.0,48.0,26.0,3.0,7.0,17.0,16.0,7.0,1.0
5,200,30,3,2206151.0,153,0.40305185317993164,14636.0,21.0,49.0,53.0,25.0,5.0,14.0,15.0,10.0,7.0,1.0
5,200,30,4,2240415.0,153,0.3173511028289795,14475.0,25.0,51.0,45.0,29.0,3.0,7.0,23.0,10.0,7.0,0.0
5,200,30,5,2328393.0,153,0.34760093688964844,14866.0,30.0,38.0,49.0,25.0,11.0,5.0,20.0,14.0,6.0,2.0
5,200,30,6,2340893.0,156,0.950221061706543,14435.0,23.0,57.0,42.0,32.0,2.0,9.0,16.0,15.0,4.0,0.0
5,200,30,7,2315504.0,156,0.4088020324707031,14162.0,30.0,48.0,40.0,32.0,6.0,13.0,12.0,9.0,9.0,1.0
5,200,30,8,2313032.0,146,1.028806209564209,14660.0,18.0,48.0,50.0,28.0,2.0,13.0,17.0,17.0,6.0,1.0
5,200,30,9,2247044.0,160,1.2811760902404785,14777.0,27.0,43.0,63.0,23.0,4.0,6.0,17.0,12.0,4.0,1.0
5,200,30,10,2189689.0,157,1.343963861465454,14465.0,28.0,51.0,44.0,30.0,4.0,6.0,21.0,8.0,6.0,2.0
5,300,40,1,3456445.0,231,2.9109420776367188,32575.0,41.0,69.0,74.0,39.0,8.0,16.0,20.0,18.0,13.0,2.0
5,300,40,2,3543232.0,229,4.0368030071258545,33642.0,27.0,74.0,80.0,36.0,12.0,17.0,23.0,17.0,12.0,2.0
5,300,40,3,3321095.0,233,2.8418521881103516,32626.0,29.0,91.0,75.0,27.0,11.0,18.0,23.0,14.0,11.0,1.0
5,300,40,4,3411122.0,227,1.185603141784668,32779.0,36.0,66.0,77.0,37.0,11.0,22.0,19.0,21.0,8.0,3.0
5,300,40,5,3411919.0,236,1.0036730766296387,32776.0,36.0,72.0,80.0,40.0,8.0,17.0,24.0,13.0,10.0,0.0
5,300,40,6,3426116.0,218,6.572707891464233,32722.0,34.0,60.0,78.0,40.0,6.0,20.0,28.0,24.0,9.0,1.0
5,300,40,7,3384341.0,219,2.693079948425293,34067.0,26.0,69.0,66.0,46.0,12.0,17.0,27.0,22.0,11.0,4.0
5,300,40,8,3472864.0,220,2.8545989990234375,33607.0,31.0,54.0,73.0,48.0,14.0,21.0,29.0,23.0,4.0,3.0
5,300,40,9,3309854.0,228,1.5886080265045166,32557.0,38.0,68.0,81.0,36.0,5.0,13.0,35.0,15.0,7.0,2.0
5,300,40,10,3494240.0,226,1.6976909637451172,34269.0,28.0,64.0,75.0,55.0,4.0,13.0,29.0,20.0,12.0,0.0
5,400,50,1,4604738.0,308,7.911039113998413,60311.0,45.0,84.0,113.0,52.0,14.0,16.0,35.0,31.0,10.0,0.0
5,400,50,2,4635618.0,286,8.802759885787964,61416.0,33.0,85.0,103.0,53.0,12.0,14.0,48.0,35.0,15.0,2.0
5,400,50,3,4615113.0,315,5.017839193344116,58534.0,47.0,93.0,116.0,51.0,8.0,23.0,30.0,18.0,12.0,2.0
5,400,50,4,4602934.0,294,9.587297916412354,59363.0,39.0,96.0,100.0,48.0,11.0,21.0,34.0,35.0,12.0,4.0
5,400,50,5,4657911.0,298,2.3905029296875,59807.0,35.0,102.0,85.0,67.0,9.0,25.0,32.0,35.0,8.0,2.0
5,400,50,6,4667544.0,292,9.033799886703491,59719.0,40.0,83.0,101.0,59.0,9.0,20.0,42.0,31.0,15.0,0.0
5,400,50,7,4639978.0,306,1.968376874923706,57396.0,56.0,91.0,100.0,52.0,7.0,22.0,26.0,32.0,13.0,1.0
5,400,50,8,4700455.0,302,12.644227027893066,60008.0,38.0,87.0,108.0,54.0,15.0,22.0,35.0,31.0,9.0,1.0
