4,100,16,1,894564.0,78,0.131882905960083,3431.0,23.0,26.0,22.0,7.0,9.0,8.0,5.0,0.0
4,100,16,2,1023285.0,76,0.15878796577453613,3529.0,22.0,23.0,25.0,6.0,5.0,13.0,5.0,1.0
4,100,16,3,1033600.0,79,0.12375092506408691,3823.0,15.0,29.0,27.0,8.0,3.0,10.0,7.0,1.0
4,100,16,4,1011617.0,84,0.12145614624023438,3472.0,21.0,34.0,22.0,7.0,7.0,7.0,1.0,1.0
4,100,16,5,912463.0,80,0.10912585258483887,3400.0,26.0,24.0,23.0,7.0,6.0,12.0,2.0,0.0
4,100,16,6,985740.0,77,0.13219594955444336,3656.0,14.0,30.0,26.0,7.0,7.0,12.0,4.0,0.0
4,100,16,7,997831.0,82,0.1542971134185791,3482.0,20.0,40.0,16.0,6.0,3.0,10.0,5.0,0.0
4,100,16,8,1049597.0,79,0.1119239330291748,3614.0,15.0,35.0,21.0,8.0,7.0,11.0,2.0,1.0
4,100,16,9,956380.0,75,0.10158801078796387,3345.0,19.0,23.0,29.0,4.0,14.0,7.0,4.0,0.0
4,100,16,10,971156.0,81,0.1893150806427002,3573.0,18.0,37.0,20.0,6.0,4.0,10.0,5.0,0.0
4,200,24,1,1804524.0,159,0.9516599178314209,13941.0,39.0,68.0,41.0,11.0,15.0,16.0,7.0,3.0
4,200,24,2,1952938.0,148,0.8523170948028564,13939.0,37.0,51.0,48.0,12.0,20.0,25.0,6.0,1.0
4,200,24,3,1856608.0,157,0.4889259338378906,13999.0,45.0,61.0,38.0,13.0,10.0,20.0,13.0,0.0
4,200,24,4,1906413.0,145,0.3315849304199219,13583.0,36.0,62.0,38.0,9.0,19.0,26.0,9.0,1.0
4,200,24,5,1854708.0,158,0.32607579231262207,13643.0,49.0,57.0,43.0,9.0,11.0,19.0,11.0,1.0
4,200,24,6,1903396.0,145,0.30317115783691406,13886.0,35.0,51.0,45.0,14.0,23.0,22.0,8.0,2.0
4,200,24,7,1788890.0,147,0.4497058391571045,13966.0,31.0,73.0,32.0,11.0,21.0,17.0,15.0,0.0
4,200,24,8,1908217.0,149,0.3000221252441406,13916.0,34.0,72.0,26.0,17.0,18.0,18.0,11.0,4.0
4,200,24,9,1901018.0,159,1.100970983505249,14083.0,35.0,69.0,44.0,11.0,16.0,16.0,9.0,0.0
4,200,24,10,1904371.0,152,0.3609790802001953,13891.0,41.0,53.0,44.0,14.0,17.0,22.0,8.0,1.0
4,300,32,1,2885633.0,232,1.6729271411895752,30884.0,68.0,81.0,66.0,17.0,25.0,26.0,15.0,2.0
4,300,32,2,2762251.0,236,0.753978967666626,30725.0,66.0,90.0,65.0,15.0,24.0,24.0,16.0,0.0
4,300,32,3,2819823.0,211,0.818342924118042,32797.0,39.0,81.0,72.0,19.0,34.0,31.0,22.0,2.0
4,300,32,4,2826971.0,232,2.310438871383667,31471.0,58.0,95.0,60.0,19.0,25.0,23.0,18.0,2.0
4,300,32,5,2853479.0,226,0.7791790962219238,32425.0,47.0,94.0,74.0,11.0,21.0,39.0,12.0,2.0
4,300,32,6,2798174.0,225,0.8203630447387695,31266.0,56.0,99.0,50.0,20.0,30.0,24.0,18.0,3.0
4,300,32,7,2820357.0,226,1.3882160186767578,31531.0,60.0,84.0,66.0,16.0,22.0,34.0,15.0,3.0
4,300,32,8,2947738.0,218,3.3075129985809326,31624.0,58.0,64.0,74.0,22.0,31.0,31.0,17.0,3.0
4,300,32,9,2723516.0,222,1.670475959777832,31520.0,59.0,88.0,58.0,17.0,23.0,30.0,21.0,4.0
4,300,32,10,2791379.0,227,2.05267596244812,31918.0,53.0,94.0,65.0,15.0,23.0,36.0,14.0,0.0
4,400,40,1,3767950.0,282,9.00958514213562,56602.0,62.0,128.0,69.0,23.0,33.0,53.0,27.0,5.0
4,400,40,2,3702671.0,286,6.329285144805908,55832.0,70.0,110.0,89.0,17.0,37.0,50.0,23.0,4.0
4,400,40,3,3755260.0,295,4.38993501663208,56813.0,64.0,121.0,82.0,28.0,41.0,39.0,24.0,1.0
4,400,40,4,3789215.0,301,1.8727059364318848,56130.0,71.0,122.0,89.0,19.0,37.0,38.0,20.0,4.0
4,400,40,5,3787427.0,295,6.576935052871704,57895.0,58.0,120.0,103.0,14.0,35.0,47.0,18.0,5.0
4,400,40,6,3933657.0,312,2.074544906616211,55922.0,81.0,126.0,81.0,24.0,28.0,40.0,16.0,4.0
4,400,40,7,3870813.0,288,5.965418815612793,56274.0,68.0,106.0,89.0,25.0,44.0,42.0,16.0,10.0
4,400,40,8,3760289.0,321,2.0594708919525146,56436.0,83.0,124.0,93.0,21.0,29.0,30.0,18.0,2.0
4,400,40,9,3865938.0,308,6.695945978164673,57890.0,68.0,134.0,78.0,28.0,26.0,39.0,25.0,2.0
4,400,40,10,3849502.0,290,1.7069058418273926,56089.0,63.0,128.0,80.0,19.0,38.0,50.0,19.0,3.0
4,500,48,1,4842886.0,374,22.707282066345215,88427.0,89.0,149.0,109.0,27.0,42.0,49.0,31.0,4.0
4,500,48,2,4824091.0,368,6.8916380405426025,88968.0,83.0,150.0,111.0,24.0,48.0,44.0,31.0,9.0
4,500,48,3,4639645.0,371,3.142490863800049,87940.0,97.0,138.0,105.0,31.0,38.0,66.0,20.0,5.0
