6,100,24,1,13577.0,77,0.5237278938293457,3840.0,5.0,17.0,19.0,23.0,13.0,0.0,6.0,6.0,8.0,1.0,1.0,1.0
6,100,24,2,13415.0,77,0.420773983001709,3879.0,4.0,22.0,23.0,16.0,10.0,2.0,1.0,9.0,8.0,4.0,1.0,0.0
6,100,24,3,13765.0,79,0.14812994003295898,3918.0,4.0,20.0,27.0,22.0,6.0,0.0,1.0,6.0,8.0,6.0,0.0,0.0
6,100,24,4,14438.0,80,0.12600016593933105,3891.0,8.0,12.0,27.0,23.0,9.0,1.0,1.0,6.0,9.0,4.0,0.0,0.0
6,100,24,5,13911.0,75,0.3173830509185791,3680.0,7.0,16.0,26.0,19.0,7.0,0.0,4.0,9.0,7.0,4.0,1.0,0.0
6,100,24,6,13390.0,74,0.14701318740844727,3804.0,8.0,14.0,21.0,21.0,9.0,1.0,1.0,12.0,10.0,3.0,0.0,0.0
6,100,24,7,15601.0,79,0.14468097686767578,4003.0,3.0,17.0,26.0,22.0,10.0,1.0,1.0,8.0,4.0,7.0,1.0,0.0
6,100,24,8,13620.0,85,0.1434781551361084,3653.0,16.0,13.0,26.0,21.0,9.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0
6,100,24,9,13254.0,74,0.15201687812805176,3720.0,12.0,6.0,22.0,23.0,10.0,1.0,4.0,9.0,10.0,2.0,1.0,0.0
6,100,24,10,13441.0,80,0.25307393074035645,3935.0,4.0,20.0,27.0,22.0,7.0,0.0,1.0,7.0,10.0,2.0,0.0,0.0
6,200,36,1,27706.0,154,2.0196549892425537,15657.0,11.0,35.0,53.0,32.0,20.0,3.0,3.0,13.0,22.0,4.0,2.0,2.0
6,200,36,2,25710.0,147,0.6409530639648438,15126.0,15.0,29.0,53.0,31.0,14.0,5.0,7.0,17.0,17.0,8.0,4.0,0.0
6,200,36,3,26670.0,159,1.6305179595947266,14864.0,17.0,34.0,60.0,24.0,22.0,2.0,6.0,16.0,9.0,7.0,3.0,0.0
6,200,36,4,27294.0,149,1.5148429870605469,15571.0,14.0,27.0,40.0,51.0,16.0,1.0,6.0,16.0,14.0,12.0,2.0,1.0
6,200,36,5,27495.0,144,0.6340911388397217,15550.0,8.0,36.0,41.0,36.0,20.0,3.0,6.0,22.0,13.0,13.0,2.0,0.0
6,200,36,6,26358.0,155,3.0083510875701904,15423.0,13.0,44.0,41.0,40.0,14.0,3.0,5.0,8.0,14.0,15.0,2.0,1.0
6,200,36,7,28442.0,154,0.3511970043182373,14930.0,14.0,39.0,49.0,34.0,14.0,4.0,8.0,14.0,13.0,9.0,2.0,0.0
6,200,36,8,27908.0,151,1.8815839290618896,15545.0,13.0,26.0,57.0,40.0,14.0,1.0,7.0,12.0,18.0,9.0,2.0,1.0
6,200,36,9,27003.0,145,0.6760368347167969,15174.0,11.0,35.0,42.0,33.0,21.0,3.0,7.0,20.0,21.0,6.0,1.0,0.0
6,200,36,10,26761.0,151,0.7707171440124512,15706.0,9.0,34.0,59.0,37.0,11.0,1.0,5.0,11.0,20.0,11.0,2.0,0.0
6,300,48,1,39637.0,232,1.4699039459228516,34180.0,23.0,55.0,76.0,53.0,23.0,2.0,9.0,18.0,21.0,12.0,8.0,0.0
6,300,48,2,41850.0,228,1.6127369403839111,35503.0,16.0,43.0,80.0,63.0,23.0,3.0,6.0,24.0,22.0,14.0,5.0,1.0
6,300,48,3,42475.0,222,14.759090185165405,34286.0,24.0,39.0,68.0,71.0,18.0,2.0,13.0,20.0,22.0,17.0,5.0,1.0
6,300,48,4,39932.0,231,1.5322530269622803,33432.0,27.0,52.0,67.0,52.0,28.0,5.0,14.0,17.0,27.0,8.0,3.0,0.0
6,300,48,5,40897.0,225,1.406524896621704,34994.0,10.0,52.0,82.0,57.0,22.0,2.0,11.0,24.0,22.0,14.0,4.0,0.0
6,300,48,6,40306.0,223,6.383707046508789,34396.0,23.0,46.0,71.0,57.0,23.0,3.0,10.0,19.0,22.0,23.0,3.0,0.0
6,300,48,7,40836.0,219,16.164851188659668,33966.0,20.0,43.0,66.0,59.0,27.0,4.0,15.0,22.0,34.0,6.0,3.0,1.0
6,300,48,8,40679.0,229,8.4232177734375,34066.0,20.0,59.0,65.0,58.0,21.0,6.0,10.0,19.0,24.0,17.0,0.0,1.0
6,300,48,9,40209.0,229,5.232857942581177,34111.0,22.0,49.0,77.0,60.0,17.0,4.0,8.0,23.0,24.0,10.0,6.0,0.0
6,300,48,10,40622.0,221,14.273363828659058,34303.0,21.0,50.0,66.0,54.0,25.0,5.0,12.0,15.0,32.0,17.0,2.0,1.0
6,400,60,1,54501.0,298,25.45069122314453,61886.0,24.0,59.0,107.0,68.0,35.0,5.0,13.0,30.0,31.0,18.0,8.0,2.0
6,400,60,2,55391.0,306,14.841276168823242,62083.0,28.0,66.0,99.0,69.0,36.0,8.0,9.0,23.0,38.0,23.0,1.0,0.0
6,400,60,3,53355.0,301,13.43846607208252,61165.0,27.0,65.0,102.0,73.0,26.0,8.0,12.0,36.0,27.0,16.0,8.0,0.0
6,400,60,4,55278.0,305,39.09425592422485,60843.0,31.0,71.0,85.0,80.0,33.0,5.0,12.0,23.0,35.0,20.0,5.0,0.0
6,400,60,5,54539.0,314,27.444833993911743,60611.0,34.0,67.0,101.0,84.0,24.0,4.0,11.0,26.0,27.0,19.0,3.0,0.0
6,400,60,6,54698.0,299,17.661176919937134,62023.0,24.0,58.0,102.0,76.0,30.0,9.0,9.0,38.0,32.0,22.0,0.0,0.0
6,400,60,7,57578.0,300,16.762977123260498,62749.0,19.0,66.0,95.0,81.0,31.0,8.0,12.0,27.0,38.0,20.0,3.0,0.0
6,400,60,8,55619.0,306,21.220484972000122,62089.0,26.0,61.0,99.0,83.0,35.0,2.0,12.0,27.0,30.0,14.0,10.0,1.0
6,400,60,9,54882.0,295,22.938163995742798,61590.0,21.0,62.0,101.0,78.0,28.0,5.0,12.0,42.0,30.0,16.0,5.0,0.0
6,400,60,10,54602.0,302,18.51435399055481,62704.0,20.0,61.0,107.0,69.0,38.0,7.0,10.0,36.0,24.0,24.0,3.0,1.0
6,500,72,1,66387.0,368,70.06007599830627,98800.0,25.0,83.0,105.0,106.0,45.0,4.0,13.0,33.0,47.0,30.0,9.0,0.0
6,500,72,2,67810.0,376,48.03269910812378,94114.0,39.0,88.0,116.0,94.0,35.0,4.0,16.0,30.0,48.0,22.0,6.0,2.0
6,500,72,3,67195.0,375,51.55632305145264,93859.0,32.0,90.0,114.0,95.0,34.0,10.0,25.0,34.0,34.0,22.0,9.0,1.0
6,500,72,4,67598.0,376,45.817229986190796,95436.0,34.0,86.0,112.0,109.0,29.0,6.0,15.0,42.0,31.0,29.0,7.0,0.0
6,500,72,5,67356.0,372,151.22912001609802,94872.0,40.0,75.0,121.0,84.0,46.0,6.0,17.0,34.0,42.0,25.0,9.0,1.0
6,500,72,6,67983.0,390,35.37021613121033,96109.0,30.0,90.0,130.0,95.0,40.0,5.0,14.0,34.0,39.0,18.0,3.0,2.0
6,500,72,7,69214.0,364,180.99134016036987,97303.0,28.0,65.0,114.0,105.0,41.0,11.0,22.0,35.0,41.0,26.0,10.0,2.0
6,500,72,8,69977.0,371,100.4058449268341,97526.0,28.0,73.0,117.0,98.0,45.0,10.0,15.0,42.0,43.0,21.0,6.0,2.0
6,500,72,9,69885.0,391,95.2269651889801,96850.0,35.0,84.0,128.0,85.0,54.0,5.0,13.0,30.0,36.0,22.0,7.0,1.0
6,500,72,10,67379.0,360,93.74247694015503,96834.0,31.0,77.0,106.0,102.0,36.0,8.0,11.0,48.0,43.0,27.0,11.0,0.0
6,600,84,1,82733.0,457,82.97495794296265,138626.0,44.0,96.0,149.0,114.0,44.0,10.0,13.0,40.0,56.0,30.0,3.0,1.0
6,600,84,2,83373.0,433,649.4261770248413,138689.0,38.0,83.0,136.0,118.0,49.0,9.0,23.0,54.0,42.0,33.0,12.0,3.0
6,600,84,3,80048.0,470,220.29529404640198,137041.0,52.0,113.0,151.0,92.0,54.0,8.0,10.0,38.0,33.0,35.0,12.0,2.0
6,600,84,4,82915.0,453,90.34288191795349,140674.0,39.0,90.0,141.0,115.0,59.0,9.0,15.0,39.0,55.0,31.0,5.0,2.0
6,600,84,5,83822.0,462,162.03325295448303,139386.0,40.0,106.0,139.0,116.0,52.0,9.0,13.0,41.0,44.0,28.0,9.0,3.0
6,600,84,6,82189.0,463,256.70185589790344,140559.0,36.0,99.0,136.0,145.0,41.0,6.0,16.0,40.0,38.0,27.0,15.0,1.0
6,600,84,7,82147.0,453,73.19281196594238,137058.0,38.0,102.0,142.0,117.0,43.0,11.0,24.0,41.0,54.0,22.0,6.0,0.0
6,600,84,8,81803.0,462,105.03212594985962,137213.0,35.0,119.0,128.0,119.0,50.0,11.0,22.0,41.0,50.0,20.0,4.0,1.0
6,600,84,9,83063.0,462,34.35778617858887,136259.0,46.0,107.0,153.0,105.0,45.0,6.0,17.0,42.0,41.0,22.0,12.0,4.0
6,600,84,10,83145.0,462,172.12821078300476,138915.0,37.0,106.0,160.0,109.0,42.0,8.0,15.0,46.0,37.0,33.0,7.0,0.0
6,700,96,1,95416.0,544,34.79259705543518,187102.0,41.0,130.0,185.0,115.0,65.0,8.0,22.0,55.0,47.0,25.0,6.0,1.0
6,700,96,2,95750.0,543,680.7190351486206,188634.0,45.0,126.0,155.0,151.0,61.0,5.0,24.0,37.0,59.0,26.0,11.0,0.0
6,700,96,3,94921.0,536,287.8093559741974,189038.0,44.0,118.0,156.0,146.0,65.0,7.0,24.0,52.0,45.0,33.0,8.0,2.0
6,700,96,4,97647.0,531,398.759966135025,187395.0,45.0,126.0,154.0,130.0,66.0,10.0,24.0,55.0,45.0,28.0,16.0,1.0
6,700,96,5,96196.0,520,1198.463515996933,190450.0,40.0,112.0,172.0,145.0,47.0,4.0,17.0,52.0,64.0,27.0,19.0,1.0
6,700,96,6,96279.0,545,1084.2708449363708,187434.0,58.0,117.0,167.0,137.0,53.0,13.0,17.0,46.0,42.0,37.0,11.0,2.0
6,700,96,7,96813.0,544,248.00910210609436,186548.0,54.0,122.0,163.0,141.0,56.0,8.0,18.0,51.0,52.0,23.0,12.0,0.0
6,700,96,8,97754.0,538,217.1430070400238,189414.0,41.0,135.0,173.0,125.0,54.0,10.0,18.0,42.0,52.0,38.0,11.0,1.0
6,700,96,9,95448.0,522,539.0197098255157,185723.0,47.0,130.0,138.0,149.0,50.0,8.0,23.0,56.0,67.0,24.0,8.0,0.0
6,700,96,10,93556.0,541,59.44426202774048,185535.0,51.0,124.0,167.0,134.0,51.0,14.0,25.0,55.0,46.0,25.0,8.0,0.0
6,800,108,1,113279.0,624,1433.8102068901062,245601.0,61.0,135.0,199.0,152.0,67.0,10.0,13.0,58.0,70.0,29.0,6.0,0.0
6,800,108,2,110033.0,613,1483.1904590129852,242030.0,62.0,125.0,209.0,150.0,59.0,8.0,26.0,57.0,63.0,30.0,10.0,1.0
6,800,108,3,109169.0,636,1160.4120509624481,249780.0,54.0,142.0,194.0,177.0,62.0,7.0,16.0,47.0,49.0,41.0,10.0,1.0
6,800,108,4,110158.0,620,3012.6831958293915,248005.0,46.0,146.0,201.0,158.0,58.0,11.0,27.0,39.0,65.0,33.0,14.0,2.0
6,800,108,5,112414.0,620,307.151624917984,245294.0,52.0,131.0,209.0,150.0,71.0,7.0,31.0,45.0,62.0,32.0,10.0,0.0
6,800,108,6,112259.0,596,1044.820102930069,250608.0,42.0,125.0,184.0,162.0,65.0,18.0,22.0,64.0,67.0,37.0,11.0,3.0
6,800,108,7,110040.0,620,314.0766191482544,243898.0,56.0,146.0,196.0,142.0,66.0,14.0,28.0,51.0,48.0,37.0,16.0,0.0
6,800,108,8,111570.0,604,1093.2311789989471,246280.0,57.0,130.0,207.0,137.0,65.0,8.0,14.0,62.0,62.0,43.0,15.0,0.0
6,800,108,9,111376.0,626,881.2255330085754,242732.0,61.0,146.0,196.0,155.0,59.0,9.0,25.0,44.0,61.0,34.0,10.0,0.0
