4,500,48,7,41363.0,373,12.956508874893188,87271.0,93.0,154.0,98.0,28.0,41.0,57.0,24.0,5.0
4,500,48,8,42538.0,345,22.069997787475586,89517.0,78.0,135.0,99.0,33.0,48.0,64.0,36.0,7.0
4,500,48,9,41698.0,379,21.576406955718994,85662.0,110.0,142.0,95.0,32.0,40.0,52.0,26.0,3.0
4,500,48,10,41204.0,370,20.58913493156433,89592.0,83.0,151.0,111.0,25.0,38.0,61.0,24.0,7.0
4,600,56,1,52816.0,429,36.656402826309204,128095.0,101.0,168.0,119.0,41.0,57.0,69.0,39.0,6.0
4,600,56,2,50945.0,424,30.0435791015625,128785.0,99.0,158.0,138.0,29.0,56.0,69.0,46.0,5.0
4,600,56,3,49933.0,449,37.36803317070007,124841.0,131.0,156.0,126.0,36.0,47.0,64.0,33.0,7.0
4,600,56,4,52064.0,424,34.99501585960388,130048.0,89.0,174.0,127.0,34.0,56.0,68.0,40.0,12.0
4,600,56,5,49109.0,443,18.284393072128296,127893.0,107.0,189.0,113.0,34.0,47.0,60.0,37.0,13.0
4,600,56,6,50359.0,458,23.43390202522278,126405.0,119.0,180.0,124.0,35.0,45.0,60.0,34.0,3.0
4,600,56,7,51930.0,430,15.098044872283936,129777.0,90.0,191.0,124.0,25.0,53.0,62.0,43.0,12.0
4,600,56,8,51657.0,447,18.197362184524536,126897.0,108.0,183.0,128.0,28.0,47.0,74.0,25.0,7.0
4,600,56,9,51538.0,436,34.331982135772705,127456.0,104.0,178.0,117.0,37.0,56.0,59.0,39.0,10.0
4,600,56,10,51655.0,452,20.266846895217896,126156.0,112.0,193.0,126.0,21.0,44.0,66.0,36.0,2.0
4,700,64,1,61036.0,525,133.28177189826965,172700.0,139.0,200.0,141.0,45.0,51.0,75.0,40.0,9.0
4,700,64,2,60795.0,517,67.91006398200989,172588.0,117.0,224.0,139.0,37.0,61.0,82.0,32.0,8.0
4,700,64,3,60184.0,501,35.7933988571167,173136.0,121.0,195.0,143.0,42.0,70.0,75.0,42.0,12.0
4,700,64,4,58671.0,512,52.91741394996643,174008.0,134.0,210.0,141.0,27.0,42.0,82.0,49.0,15.0
4,700,64,5,59767.0,510,36.17907500267029,169730.0,131.0,196.0,152.0,31.0,71.0,68.0,45.0,6.0
4,700,64,6,60396.0,510,23.075257062911987,169832.0,124.0,214.0,140.0,32.0,69.0,77.0,33.0,11.0
4,700,64,7,59746.0,543,56.35019493103027,167652.0,148.0,235.0,140.0,20.0,45.0,70.0,36.0,6.0
4,700,64,8,61094.0,509,75.96011805534363,175099.0,111.0,226.0,140.0,32.0,55.0,84.0,42.0,10.0
4,700,64,9,61475.0,527,49.22161793708801,170628.0,134.0,226.0,135.0,32.0,54.0,69.0,43.0,7.0
4,700,64,10,60192.0,518,117.73922395706177,171079.0,138.0,195.0,136.0,49.0,62.0,71.0,39.0,10.0
4,800,72,1,69440.0,571,100.87995386123657,231622.0,125.0,224.0,185.0,37.0,70.0,86.0,61.0,12.0
4,800,72,2,70810.0,584,114.60476589202881,227324.0,135.0,240.0,170.0,39.0,71.0,86.0,45.0,14.0
4,800,72,3,69177.0,610,42.18901300430298,222897.0,151.0,244.0,163.0,52.0,77.0,74.0,33.0,6.0
4,800,72,4,66994.0,608,76.07854104042053,226507.0,155.0,232.0,187.0,34.0,57.0,81.0,44.0,10.0
4,800,72,5,68272.0,610,60.501338958740234,226415.0,159.0,235.0,169.0,47.0,56.0,77.0,47.0,10.0
4,800,72,6,70283.0,564,110.1130359172821,229405.0,118.0,229.0,170.0,47.0,81.0,94.0,50.0,11.0
4,800,72,7,68478.0,589,52.73109579086304,226590.0,142.0,215.0,188.0,44.0,76.0,91.0,32.0,12.0
4,800,72,8,69088.0,601,28.432808876037598,218718.0,160.0,244.0,155.0,42.0,75.0,79.0,40.0,5.0
4,800,72,9,71245.0,563,260.25012016296387,229728.0,122.0,223.0,168.0,50.0,79.0,94.0,51.0,13.0
4,800,72,10,69061.0,592,44.674941062927246,225440.0,144.0,238.0,168.0,42.0,72.0,76.0,52.0,8.0
