3,100,12,1,7167.0,77,0.06469082832336426,3561.0,26.0,36.0,15.0,14.0,6.0,3.0
3,100,12,2,6855.0,87,0.07483887672424316,3312.0,39.0,36.0,12.0,8.0,5.0,0.0
3,100,12,3,6942.0,76,0.11496901512145996,3681.0,25.0,37.0,14.0,10.0,10.0,4.0
3,100,12,4,6729.0,72,0.08205795288085938,3516.0,21.0,41.0,10.0,15.0,11.0,2.0
3,100,12,5,6847.0,72,0.07206296920776367,3254.0,30.0,28.0,14.0,19.0,6.0,3.0
3,100,12,6,6950.0,74,0.09154391288757324,3478.0,27.0,35.0,12.0,12.0,11.0,3.0
3,100,12,7,6785.0,76,0.07860302925109863,3353.0,35.0,26.0,15.0,13.0,6.0,5.0
3,100,12,8,6584.0,78,0.17065906524658203,3472.0,31.0,31.0,16.0,11.0,9.0,2.0
3,100,12,9,6986.0,77,0.12024903297424316,3600.0,27.0,36.0,14.0,10.0,12.0,1.0
3,100,12,10,7564.0,76,0.07897591590881348,3465.0,29.0,33.0,14.0,11.0,11.0,2.0
3,200,18,1,13436.0,146,0.34155893325805664,13787.0,61.0,58.0,27.0,27.0,20.0,7.0
3,200,18,2,13709.0,147,0.8366870880126953,13356.0,65.0,59.0,23.0,26.0,20.0,7.0
3,200,18,3,13249.0,142,0.2423410415649414,13621.0,50.0,66.0,26.0,36.0,18.0,4.0
3,200,18,4,12975.0,145,0.2743680477142334,13959.0,63.0,59.0,23.0,21.0,23.0,11.0
3,200,18,5,13707.0,145,0.24880313873291016,14415.0,56.0,62.0,27.0,21.0,25.0,9.0
3,200,18,6,14114.0,149,0.8249058723449707,14134.0,57.0,67.0,25.0,21.0,25.0,5.0
3,200,18,7,12595.0,159,0.22414708137512207,13255.0,76.0,63.0,20.0,15.0,24.0,2.0
3,200,18,8,13579.0,137,0.2529301643371582,13779.0,49.0,62.0,26.0,36.0,21.0,6.0
3,200,18,9,13295.0,148,0.23654603958129883,14093.0,58.0,73.0,17.0,18.0,28.0,6.0
3,200,18,10,12912.0,148,0.3792710304260254,13177.0,65.0,59.0,24.0,30.0,17.0,5.0
3,300,24,1,20301.0,224,1.3861889839172363,30753.0,92.0,97.0,35.0,39.0,26.0,11.0
3,300,24,2,19483.0,219,1.3855550289154053,30588.0,93.0,90.0,36.0,40.0,30.0,11.0
3,300,24,3,19695.0,214,0.6171958446502686,30311.0,81.0,110.0,23.0,45.0,35.0,6.0
3,300,24,4,18809.0,225,1.4279999732971191,30759.0,106.0,74.0,45.0,29.0,40.0,6.0
3,300,24,5,19306.0,221,0.9250528812408447,32050.0,86.0,90.0,45.0,35.0,33.0,11.0
3,300,24,6,20581.0,206,1.5702412128448486,31037.0,80.0,83.0,43.0,51.0,31.0,12.0
3,300,24,7,20117.0,208,0.6434319019317627,31538.0,81.0,92.0,35.0,39.0,44.0,9.0
3,300,24,8,19270.0,216,0.8426389694213867,30259.0,90.0,97.0,29.0,42.0,32.0,10.0
3,300,24,9,18701.0,224,1.3366260528564453,30247.0,95.0,101.0,28.0,40.0,28.0,8.0
3,300,24,10,19582.0,220,1.323822021484375,31223.0,83.0,99.0,38.0,43.0,30.0,7.0
3,400,30,1,25210.0,268,4.545392036437988,56193.0,84.0,147.0,37.0,66.0,55.0,11.0
3,400,30,2,26001.0,282,2.9626941680908203,55379.0,116.0,117.0,49.0,55.0,49.0,14.0
3,400,30,3,26251.0,284,2.8007030487060547,53363.0,111.0,140.0,33.0,64.0,44.0,8.0
3,400,30,4,26540.0,285,4.699080944061279,55009.0,116.0,123.0,46.0,57.0,44.0,14.0
3,400,30,5,27287.0,280,3.7893660068511963,55412.0,108.0,125.0,47.0,57.0,49.0,14.0
3,400,30,6,25395.0,301,1.054567813873291,51002.0,149.0,116.0,36.0,51.0,39.0,9.0
3,400,30,7,26364.0,282,3.9519400596618652,55403.0,111.0,132.0,39.0,49.0,59.0,10.0
3,400,30,8,25930.0,297,5.038074970245361,54330.0,127.0,127.0,43.0,49.0,43.0,11.0
3,400,30,9,25862.0,298,3.9200081825256348,52970.0,132.0,125.0,41.0,53.0,40.0,9.0
3,400,30,10,25216.0,288,3.583305835723877,53774.0,119.0,137.0,32.0,56.0,42.0,14.0
3,500,36,1,33661.0,339,16.301175832748413,89375.0,129.0,147.0,63.0,66.0,65.0,30.0
3,500,36,2,32135.0,361,8.652889966964722,83463.0,157.0,158.0,46.0,68.0,53.0,18.0
3,500,36,3,32608.0,354,3.2276129722595215,85753.0,141.0,147.0,66.0,79.0,53.0,14.0
3,500,36,4,32939.0,366,2.5862820148468018,85523.0,160.0,139.0,67.0,60.0,60.0,14.0
3,500,36,5,33274.0,342,13.78091287612915,84480.0,134.0,156.0,52.0,84.0,59.0,15.0
3,500,36,6,32845.0,366,2.6976749897003174,84441.0,158.0,149.0,59.0,70.0,49.0,15.0
3,500,36,7,32555.0,353,5.599840879440308,84962.0,144.0,159.0,50.0,70.0,65.0,12.0
3,500,36,8,33411.0,353,7.3457419872283936,85772.0,144.0,158.0,51.0,69.0,60.0,18.0
3,500,36,9,32332.0,369,7.5323591232299805,84155.0,150.0,177.0,42.0,66.0,55.0,10.0
3,500,36,10,32386.0,352,14.588003873825073,85528.0,139.0,165.0,48.0,72.0,60.0,16.0
3,600,42,1,40032.0,436,4.699625015258789,124399.0,171.0,204.0,61.0,76.0,73.0,15.0
