5,500,60,1,50660.0,364,51.85743188858032,93440.0,44.0,117.0,115.0,71.0,17.0,28.0,54.0,35.0,16.0,3.0
5,500,60,2,50820.0,376,62.66462016105652,92386.0,57.0,124.0,109.0,76.0,10.0,22.0,43.0,40.0,17.0,2.0
5,500,60,3,54058.0,356,26.77719521522522,90937.0,65.0,91.0,109.0,77.0,14.0,31.0,50.0,38.0,23.0,2.0
5,500,60,4,51961.0,368,28.888150930404663,90539.0,59.0,108.0,127.0,61.0,13.0,31.0,44.0,38.0,18.0,1.0
5,500,60,5,51739.0,372,24.930809020996094,90579.0,58.0,114.0,124.0,64.0,12.0,32.0,44.0,35.0,13.0,4.0
5,500,60,6,51732.0,373,39.561213970184326,90772.0,59.0,119.0,130.0,53.0,12.0,22.0,56.0,32.0,16.0,1.0
5,500,60,7,53752.0,374,23.615214824676514,92387.0,48.0,129.0,121.0,67.0,9.0,23.0,54.0,31.0,10.0,8.0
5,500,60,8,52139.0,372,35.35276794433594,91467.0,58.0,119.0,113.0,70.0,12.0,24.0,48.0,40.0,15.0,1.0
5,500,60,9,52211.0,359,11.568807125091553,92567.0,47.0,111.0,125.0,62.0,14.0,34.0,42.0,40.0,18.0,7.0
5,500,60,10,51968.0,368,44.86045503616333,93586.0,43.0,113.0,133.0,65.0,14.0,29.0,47.0,44.0,10.0,2.0
5,600,70,1,62139.0,449,14.634032011032104,130269.0,72.0,139.0,157.0,66.0,15.0,29.0,62.0,50.0,8.0,2.0
5,600,70,2,62467.0,441,81.41213703155518,130839.0,77.0,132.0,137.0,73.0,22.0,33.0,51.0,46.0,24.0,5.0
5,600,70,3,62293.0,447,29.138780117034912,128809.0,65.0,140.0,159.0,67.0,16.0,47.0,51.0,39.0,16.0,0.0
5,600,70,4,61230.0,445,45.5587260723114,132397.0,67.0,140.0,153.0,68.0,17.0,33.0,48.0,40.0,30.0,4.0
5,600,70,5,60614.0,448,32.669764041900635,131977.0,64.0,147.0,149.0,72.0,16.0,38.0,39.0,48.0,24.0,3.0
5,600,70,6,63372.0,445,54.730100870132446,133196.0,63.0,139.0,154.0,74.0,15.0,34.0,48.0,43.0,24.0,6.0
5,600,70,7,60781.0,454,58.94111394882202,129471.0,71.0,156.0,151.0,60.0,16.0,30.0,57.0,40.0,15.0,4.0
5,600,70,8,61029.0,465,44.13135600090027,131164.0,72.0,145.0,155.0,76.0,17.0,33.0,47.0,38.0,15.0,2.0
5,600,70,9,60392.0,465,52.83612895011902,132138.0,64.0,148.0,168.0,79.0,6.0,34.0,46.0,37.0,15.0,3.0
5,600,70,10,62073.0,444,92.52626299858093,132741.0,78.0,126.0,136.0,85.0,19.0,23.0,60.0,45.0,28.0,0.0
5,700,80,1,70638.0,558,21.52137804031372,174095.0,104.0,182.0,170.0,87.0,15.0,33.0,51.0,38.0,16.0,4.0
