6,100,24,1,11555.0,76,0.2621738910675049,3840.0,5.0,19.0,20.0,19.0,13.0,0.0,6.0,4.0,7.0,5.0,1.0,1.0
6,100,24,2,11369.0,75,1.1623060703277588,3879.0,4.0,23.0,21.0,16.0,9.0,2.0,1.0,8.0,10.0,4.0,2.0,0.0
6,100,24,3,11872.0,77,0.1705939769744873,3918.0,3.0,19.0,27.0,23.0,5.0,0.0,2.0,7.0,8.0,5.0,1.0,0.0
6,100,24,4,12472.0,78,0.14059209823608398,3891.0,8.0,10.0,28.0,23.0,8.0,1.0,1.0,8.0,8.0,4.0,1.0,0.0
6,100,24,5,12197.0,75,0.15127205848693848,3680.0,8.0,15.0,27.0,18.0,7.0,0.0,3.0,10.0,6.0,5.0,1.0,0.0
6,100,24,6,11362.0,74,1.6308820247650146,3804.0,8.0,15.0,21.0,20.0,9.0,1.0,1.0,11.0,10.0,4.0,0.0,0.0
6,100,24,7,13561.0,77,0.17003703117370605,4003.0,3.0,15.0,27.0,22.0,9.0,1.0,1.0,10.0,3.0,7.0,2.0,0.0
6,100,24,8,11585.0,84,0.2006669044494629,3653.0,16.0,14.0,25.0,21.0,8.0,0.0,1.0,4.0,5.0,4.0,2.0,0.0
6,100,24,9,11186.0,74,0.18595480918884277,3720.0,12.0,6.0,23.0,23.0,9.0,1.0,4.0,9.0,9.0,2.0,2.0,0.0
6,100,24,10,11593.0,80,0.31027793884277344,3935.0,4.0,22.0,26.0,22.0,6.0,0.0,1.0,5.0,11.0,2.0,1.0,0.0
6,200,36,1,23843.0,153,13.239321947097778,15657.0,11.0,34.0,55.0,30.0,20.0,3.0,3.0,14.0,20.0,6.0,2.0,2.0
6,200,36,2,22502.0,146,3.091538906097412,15126.0,16.0,28.0,53.0,30.0,14.0,5.0,6.0,18.0,17.0,9.0,4.0,0.0
6,200,36,3,23439.0,154,0.5243608951568604,14864.0,15.0,33.0,62.0,22.0,20.0,2.0,8.0,17.0,7.0,9.0,5.0,0.0
6,200,36,4,23882.0,147,1.327199935913086,15571.0,15.0,28.0,38.0,48.0,17.0,1.0,5.0,15.0,16.0,15.0,1.0,1.0
6,200,36,5,24338.0,141,0.568774938583374,15550.0,8.0,35.0,40.0,34.0,21.0,3.0,6.0,23.0,14.0,15.0,1.0,0.0
