4,100,16,1,7959.0,81,0.14269185066223145,3579.0,20.0,33.0,23.0,5.0,7.0,6.0,5.0,1.0
4,100,16,2,8684.0,82,0.10237693786621094,3652.0,18.0,30.0,27.0,7.0,6.0,8.0,3.0,1.0
4,100,16,3,8354.0,79,0.16461896896362305,3454.0,19.0,29.0,28.0,3.0,8.0,11.0,1.0,1.0
4,100,16,4,8520.0,84,0.3023691177368164,3241.0,27.0,33.0,21.0,3.0,8.0,5.0,2.0,1.0
4,100,16,5,8556.0,83,0.0992729663848877,3561.0,20.0,28.0,26.0,9.0,9.0,2.0,6.0,0.0
4,100,16,6,8975.0,80,0.20641303062438965,3301.0,24.0,29.0,23.0,4.0,9.0,7.0,4.0,0.0
4,100,16,7,8811.0,79,0.09726500511169434,3515.0,22.0,30.0,21.0,6.0,4.0,8.0,7.0,2.0
4,100,16,8,7891.0,82,0.09256100654602051,3306.0,21.0,38.0,21.0,2.0,7.0,7.0,4.0,0.0
4,100,16,9,7703.0,86,0.09135317802429199,3234.0,28.0,34.0,22.0,2.0,4.0,8.0,1.0,1.0
4,100,16,10,8390.0,76,0.10463809967041016,3650.0,14.0,39.0,15.0,8.0,5.0,10.0,9.0,0.0
4,200,24,1,17586.0,143,0.8562419414520264,14421.0,33.0,50.0,46.0,14.0,18.0,25.0,10.0,4.0
4,200,24,2,16280.0,155,1.19563889503479,13191.0,47.0,58.0,41.0,9.0,19.0,19.0,4.0,3.0
4,200,24,3,17009.0,156,0.5125870704650879,13520.0,51.0,56.0,36.0,13.0,12.0,19.0,11.0,2.0
4,200,24,4,16278.0,150,0.4584798812866211,13814.0,43.0,54.0,37.0,16.0,14.0,25.0,11.0,0.0
4,200,24,5,15953.0,156,0.7916960716247559,13413.0,47.0,63.0,39.0,7.0,13.0,20.0,10.0,1.0
4,200,24,6,16642.0,148,1.8975110054016113,14229.0,39.0,54.0,46.0,9.0,14.0,19.0,18.0,1.0
4,200,24,7,17243.0,137,0.8740699291229248,14773.0,25.0,47.0,51.0,14.0,21.0,25.0,14.0,3.0
4,200,24,8,16906.0,151,0.3874850273132324,14549.0,35.0,58.0,47.0,11.0,10.0,24.0,14.0,1.0
4,200,24,9,15736.0,155,0.91361403465271,13666.0,44.0,62.0,41.0,8.0,14.0,23.0,6.0,2.0
4,200,24,10,16068.0,160,0.2755711078643799,13171.0,56.0,52.0,44.0,8.0,11.0,21.0,7.0,1.0
4,300,32,1,26174.0,227,2.189988851547241,32471.0,56.0,81.0,74.0,16.0,20.0,31.0,22.0,0.0
4,300,32,2,25639.0,214,3.5609049797058105,33072.0,48.0,77.0,66.0,23.0,24.0,37.0,17.0,8.0
4,300,32,3,25128.0,212,2.1691651344299316,33246.0,44.0,78.0,65.0,25.0,24.0,37.0,22.0,5.0
4,300,32,4,24937.0,217,1.950150966644287,31442.0,58.0,78.0,63.0,18.0,27.0,40.0,15.0,1.0
4,300,32,5,24223.0,223,1.488173007965088,31039.0,58.0,87.0,63.0,15.0,29.0,30.0,15.0,3.0
4,300,32,6,25892.0,226,1.6425888538360596,31459.0,61.0,87.0,59.0,19.0,25.0,27.0,17.0,5.0
4,300,32,7,24833.0,232,2.269120931625366,30781.0,67.0,92.0,59.0,14.0,27.0,15.0,20.0,6.0
4,300,32,8,24858.0,222,3.7485010623931885,31672.0,58.0,82.0,65.0,17.0,26.0,26.0,18.0,8.0
4,300,32,9,25277.0,225,0.888861894607544,31619.0,54.0,97.0,58.0,16.0,23.0,32.0,18.0,2.0
4,300,32,10,24884.0,214,1.966616153717041,29930.0,71.0,70.0,55.0,18.0,27.0,36.0,20.0,3.0
4,400,40,1,33551.0,287,10.638100147247314,55121.0,81.0,111.0,70.0,25.0,37.0,42.0,30.0,4.0
4,400,40,2,33095.0,295,3.9369139671325684,58087.0,53.0,120.0,103.0,19.0,44.0,37.0,22.0,2.0
4,400,40,3,35131.0,284,5.886427164077759,58672.0,68.0,101.0,97.0,18.0,24.0,56.0,31.0,5.0
4,400,40,4,33910.0,304,4.328541994094849,57377.0,70.0,124.0,83.0,27.0,37.0,25.0,25.0,9.0
4,400,40,5,33142.0,282,7.624128103256226,56493.0,72.0,107.0,79.0,24.0,36.0,46.0,34.0,2.0
4,400,40,6,33412.0,290,4.009706020355225,56074.0,76.0,108.0,87.0,19.0,31.0,53.0,20.0,6.0
4,400,40,7,32741.0,303,4.363029956817627,53610.0,93.0,107.0,81.0,22.0,36.0,46.0,12.0,3.0
4,400,40,8,34875.0,281,1.7845640182495117,57612.0,72.0,98.0,86.0,25.0,31.0,51.0,29.0,8.0
4,400,40,9,34436.0,294,5.461875915527344,56397.0,72.0,114.0,86.0,22.0,34.0,49.0,19.0,4.0
4,400,40,10,33588.0,297,6.024662971496582,55002.0,77.0,120.0,80.0,20.0,41.0,34.0,23.0,5.0
4,500,48,1,43566.0,359,17.202149868011475,89441.0,83.0,142.0,107.0,27.0,44.0,55.0,31.0,11.0
4,500,48,2,42257.0,368,14.80637788772583,88699.0,92.0,147.0,102.0,27.0,35.0,65.0,29.0,3.0
4,500,48,3,42345.0,371,18.75214910507202,85575.0,100.0,149.0,94.0,28.0,43.0,62.0,20.0,4.0
4,500,48,4,41778.0,358,13.303163051605225,87279.0,84.0,151.0,97.0,26.0,50.0,56.0,28.0,8.0
4,500,48,5,41696.0,380,16.875972986221313,89627.0,86.0,167.0,98.0,29.0,38.0,43.0,33.0,6.0
4,500,48,6,42324.0,388,6.395503044128418,85205.0,104.0,156.0,107.0,21.0,43.0,47.0,20.0,2.0
